EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,53,1766313809.0015419,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,54,1766313809.0225506,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,55,1766313809.0436063,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,56,1766313809.0658011,192.168.10.2,192.168.10.4,0.0041,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,57,1766313809.0874116,192.168.10.2,192.168.10.4,0.0047,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,58,1766313809.106853,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,59,1766313809.1285133,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,60,1766313809.151548,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,61,1766313809.1728091,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,62,1766313809.1941032,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,63,1766313809.2151148,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,64,1766313809.2361348,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,65,1766313809.2584214,192.168.10.2,192.168.10.4,0.0042,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,66,1766313809.2792606,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,67,1766313809.301081,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,68,1766313809.3230236,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,69,1766313809.3447118,192.168.10.2,192.168.10.4,0.0034,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,70,1766313809.366161,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,71,1766313809.3885972,192.168.10.2,192.168.10.4,0.0039,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,72,1766313809.409816,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,73,1766313809.4315362,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,74,1766313809.4535742,192.168.10.2,192.168.10.4,0.0036,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,75,1766313809.4750051,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,76,1766313809.4994714,192.168.10.2,192.168.10.4,0.0049,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,77,1766313809.519747,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,78,1766313809.5414042,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,79,1766313809.563062,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,80,1766313809.584731,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,81,1766313809.606387,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,82,1766313809.6289167,192.168.10.2,192.168.10.4,0.0040,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,83,1766313809.6496584,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,84,1766313809.6713085,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,85,1766313809.6935043,192.168.10.2,192.168.10.4,0.0037,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,86,1766313809.7148654,192.168.10.2,192.168.10.4,0.0034,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,87,1766313809.7364247,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,88,1766313809.7580905,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,89,1766313809.7800357,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,90,1766313809.8040278,192.168.10.2,192.168.10.4,0.0055,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,91,1766313809.824156,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,92,1766313809.84759,192.168.10.2,192.168.10.4,0.0043,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,93,1766313809.8688776,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,94,1766313809.8898044,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,95,1766313809.9110823,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,96,1766313809.9321969,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,97,1766313809.9531994,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,98,1766313809.9743838,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,99,1766313809.9963205,192.168.10.2,192.168.10.4,0.0038,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,100,1766313810.0164642,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,101,1766313810.0392969,192.168.10.2,192.168.10.4,0.0046,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,102,1766313810.0586402,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,103,1766313810.0798256,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,104,1766313810.1010125,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,105,1766313810.122102,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,106,1766313810.143128,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,107,1766313810.1644568,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,108,1766313810.1852014,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,109,1766313810.2069364,192.168.10.2,192.168.10.4,0.0034,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,110,1766313810.2275639,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,111,1766313810.2485485,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,112,1766313810.269726,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,113,1766313810.2906816,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,114,1766313810.3118277,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,115,1766313810.3329842,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,116,1766313810.3540955,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,117,1766313810.374936,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,118,1766313810.3961089,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,119,1766313810.4170783,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,120,1766313810.4382522,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,121,1766313810.4593248,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,122,1766313810.4803574,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,123,1766313810.5013728,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,124,1766313810.522583,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,125,1766313810.543658,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,126,1766313810.564719,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,127,1766313810.586224,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,128,1766313810.6078281,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,129,1766313810.6290958,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,130,1766313810.6502552,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,131,1766313810.6721485,192.168.10.2,192.168.10.4,0.0038,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,132,1766313810.692558,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,133,1766313810.7131677,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,134,1766313810.7341843,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,135,1766313810.754879,192.168.10.2,192.168.10.4,0.0025,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,136,1766313810.776261,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,137,1766313810.7974367,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,138,1766313810.8186674,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,139,1766313810.839937,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,140,1766313810.8615062,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,141,1766313810.8827934,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,142,1766313810.9039273,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,143,1766313810.924841,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,144,1766313810.9460227,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,145,1766313810.9669957,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,146,1766313810.988034,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,147,1766313811.009074,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,148,1766313811.0299904,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,149,1766313811.0515184,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,150,1766313811.0723479,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,151,1766313811.0929763,192.168.10.2,192.168.10.4,0.0026,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,152,1766313811.115093,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,153,1766313811.1365566,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,154,1766313811.1585515,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,155,1766313811.1803017,192.168.10.2,192.168.10.4,0.0034,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,156,1766313811.2009194,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,157,1766313811.2219307,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,158,1766313811.2430246,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,159,1766313811.2639608,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,160,1766313811.2849903,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,161,1766313811.305975,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,162,1766313811.3269827,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,163,1766313811.3480084,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,164,1766313811.3692086,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,165,1766313811.3899915,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,166,1766313811.4109864,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,167,1766313811.432674,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,168,1766313811.4531083,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,169,1766313811.4739416,192.168.10.2,192.168.10.4,0.0027,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,170,1766313811.4950979,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,171,1766313811.5161293,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,172,1766313811.5369668,192.168.10.2,192.168.10.4,0.0027,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,173,1766313811.5580988,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,174,1766313811.5789816,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,175,1766313811.6003296,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,176,1766313811.623102,192.168.10.2,192.168.10.4,0.0049,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,177,1766313811.6418803,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,178,1766313811.6633863,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,179,1766313811.6842017,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,180,1766313811.7051263,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,181,1766313811.7260048,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,182,1766313811.7470975,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,183,1766313811.7687886,192.168.10.2,192.168.10.4,0.0034,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,184,1766313811.7892742,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,185,1766313811.8103871,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,186,1766313811.8315063,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,187,1766313811.8528795,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,188,1766313811.873688,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,189,1766313811.894833,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,190,1766313811.9159825,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,191,1766313811.9371116,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,192,1766313811.9588423,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,193,1766313811.9793038,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,194,1766313812.0005317,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,195,1766313812.0221913,192.168.10.2,192.168.10.4,0.0035,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,196,1766313812.0427961,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,197,1766313812.0638113,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,198,1766313812.085305,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,199,1766313812.105929,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,200,1766313812.1273308,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,201,1766313812.148274,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,202,1766313812.1692975,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,203,1766313812.190822,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,204,1766313812.211936,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,205,1766313812.2335398,192.168.10.2,192.168.10.4,0.0031,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,206,1766313812.258357,192.168.10.2,192.168.10.4,0.0063,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,207,1766313812.2797198,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,208,1766313812.3010058,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,209,1766313812.3218877,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,210,1766313812.3431327,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,211,1766313812.3639455,192.168.10.2,192.168.10.4,0.0027,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,212,1766313812.385245,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,213,1766313812.4062004,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,214,1766313812.4271436,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,215,1766313812.4486187,192.168.10.2,192.168.10.4,0.0033,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,216,1766313812.4690607,192.168.10.2,192.168.10.4,0.0027,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,217,1766313812.4902213,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,218,1766313812.5112617,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,219,1766313812.5322556,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,220,1766313812.5532367,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,221,1766313812.5742643,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,222,1766313812.5954003,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,223,1766313812.616629,192.168.10.2,192.168.10.4,0.0030,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,224,1766313812.6378286,192.168.10.2,192.168.10.4,0.0029,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,225,1766313812.659917,192.168.10.2,192.168.10.4,0.0039,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,226,1766313812.679883,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,227,1766313812.7013097,192.168.10.2,192.168.10.4,0.0032,192.168.10.2->192.168.10.4,,
RECEIVED,PDR,228,1766313812.7218895,192.168.10.2,192.168.10.4,0.0028,192.168.10.2->192.168.10.4,,
