EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
SENT,PDR,1,1766313799.3829927,192.168.10.2,192.168.10.1,,,
SENT,PDR,2,1766313799.404436,192.168.10.2,192.168.10.1,,,
SENT,PDR,3,1766313799.425998,192.168.10.2,192.168.10.1,,,
SENT,PDR,4,1766313799.4475017,192.168.10.2,192.168.10.1,,,
SENT,PDR,5,1766313799.4689329,192.168.10.2,192.168.10.1,,,
SENT,PDR,6,1766313799.4901447,192.168.10.2,192.168.10.1,,,
SENT,PDR,7,1766313799.5113866,192.168.10.2,192.168.10.1,,,
SENT,PDR,8,1766313799.5326009,192.168.10.2,192.168.10.1,,,
SENT,PDR,9,1766313799.553736,192.168.10.2,192.168.10.1,,,
SENT,PDR,10,1766313799.57476,192.168.10.2,192.168.10.1,,,
SENT,PDR,11,1766313799.5957625,192.168.10.2,192.168.10.1,,,
SENT,PDR,12,1766313799.6169186,192.168.10.2,192.168.10.1,,,
SENT,PDR,13,1766313799.6380084,192.168.10.2,192.168.10.1,,,
SENT,PDR,14,1766313799.6591237,192.168.10.2,192.168.10.1,,,
SENT,PDR,15,1766313799.6801953,192.168.10.2,192.168.10.1,,,
SENT,PDR,16,1766313799.701487,192.168.10.2,192.168.10.1,,,
SENT,PDR,17,1766313799.7225578,192.168.10.2,192.168.10.1,,,
SENT,PDR,18,1766313799.7436264,192.168.10.2,192.168.10.1,,,
SENT,PDR,19,1766313799.7648938,192.168.10.2,192.168.10.1,,,
SENT,PDR,20,1766313799.7862308,192.168.10.2,192.168.10.1,,,
SENT,PDR,21,1766313799.8076937,192.168.10.2,192.168.10.1,,,
SENT,PDR,22,1766313799.8292358,192.168.10.2,192.168.10.1,,,
SENT,PDR,23,1766313799.8507218,192.168.10.2,192.168.10.1,,,
SENT,PDR,24,1766313799.871809,192.168.10.2,192.168.10.1,,,
SENT,PDR,25,1766313799.8930256,192.168.10.2,192.168.10.1,,,
SENT,PDR,26,1766313799.9140904,192.168.10.2,192.168.10.1,,,
SENT,PDR,27,1766313799.9353168,192.168.10.2,192.168.10.1,,,
SENT,PDR,28,1766313799.9564235,192.168.10.2,192.168.10.1,,,
SENT,PDR,29,1766313799.9774718,192.168.10.2,192.168.10.1,,,
SENT,PDR,30,1766313799.9984837,192.168.10.2,192.168.10.1,,,
SENT,PDR,31,1766313800.0196428,192.168.10.2,192.168.10.1,,,
SENT,PDR,32,1766313800.0407457,192.168.10.2,192.168.10.1,,,
SENT,PDR,33,1766313800.0617812,192.168.10.2,192.168.10.1,,,
SENT,PDR,34,1766313800.082788,192.168.10.2,192.168.10.1,,,
SENT,PDR,35,1766313800.1037834,192.168.10.2,192.168.10.1,,,
SENT,PDR,36,1766313800.1248972,192.168.10.2,192.168.10.1,,,
SENT,PDR,37,1766313800.1460054,192.168.10.2,192.168.10.1,,,
SENT,PDR,38,1766313800.16705,192.168.10.2,192.168.10.1,,,
SENT,PDR,39,1766313800.1881258,192.168.10.2,192.168.10.1,,,
SENT,PDR,40,1766313800.209222,192.168.10.2,192.168.10.1,,,
SENT,PDR,41,1766313800.230319,192.168.10.2,192.168.10.1,,,
SENT,PDR,42,1766313800.2513757,192.168.10.2,192.168.10.1,,,
SENT,PDR,43,1766313800.2724218,192.168.10.2,192.168.10.1,,,
SENT,PDR,44,1766313800.29347,192.168.10.2,192.168.10.1,,,
SENT,PDR,45,1766313800.314523,192.168.10.2,192.168.10.1,,,
SENT,PDR,46,1766313800.3356261,192.168.10.2,192.168.10.1,,,
SENT,PDR,47,1766313800.3567355,192.168.10.2,192.168.10.1,,,
SENT,PDR,48,1766313800.3777442,192.168.10.2,192.168.10.1,,,
SENT,PDR,49,1766313800.3987293,192.168.10.2,192.168.10.1,,,
SENT,PDR,50,1766313800.4197955,192.168.10.2,192.168.10.1,,,
SENT,PDR,51,1766313800.440884,192.168.10.2,192.168.10.1,,,
SENT,PDR,52,1766313800.461959,192.168.10.2,192.168.10.1,,,
SENT,PDR,53,1766313800.4829571,192.168.10.2,192.168.10.1,,,
SENT,PDR,54,1766313800.5039937,192.168.10.2,192.168.10.1,,,
SENT,PDR,55,1766313800.5251312,192.168.10.2,192.168.10.1,,,
SENT,PDR,56,1766313800.5463142,192.168.10.2,192.168.10.1,,,
SENT,PDR,57,1766313800.5675566,192.168.10.2,192.168.10.1,,,
SENT,PDR,58,1766313800.5889132,192.168.10.2,192.168.10.1,,,
