EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,59,1766313800.614081,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,60,1766313800.6351402,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,61,1766313800.6570392,192.168.10.2,192.168.10.1,0.0049,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,62,1766313800.677765,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,63,1766313800.6983516,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,64,1766313800.7193885,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,65,1766313800.7414348,192.168.10.2,192.168.10.1,0.0051,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,66,1766313800.7641587,192.168.10.2,192.168.10.1,0.0067,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,67,1766313800.782501,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,68,1766313800.8037457,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,69,1766313800.8248715,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,70,1766313800.8464553,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,71,1766313800.86834,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,72,1766313800.8905213,192.168.10.2,192.168.10.1,0.0048,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,73,1766313800.91099,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,74,1766313800.931588,192.168.10.2,192.168.10.1,0.0036,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,75,1766313800.9531937,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,76,1766313800.9742584,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,77,1766313800.9958613,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,78,1766313801.0163655,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,79,1766313801.0375412,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,80,1766313801.058808,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,81,1766313801.080922,192.168.10.2,192.168.10.1,0.0052,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,82,1766313801.101104,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,83,1766313801.1228678,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,84,1766313801.1442251,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,85,1766313801.1654246,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,86,1766313801.1866083,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,87,1766313801.2084544,192.168.10.2,192.168.10.1,0.0048,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,88,1766313801.2287085,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,89,1766313801.2499788,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,90,1766313801.27107,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,91,1766313801.2920806,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,92,1766313801.3131738,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,93,1766313801.3342178,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,94,1766313801.3558636,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,95,1766313801.3794901,192.168.10.2,192.168.10.1,0.0068,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,96,1766313801.3976882,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,97,1766313801.418813,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,98,1766313801.4397452,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,99,1766313801.460927,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,100,1766313801.4872127,192.168.10.2,192.168.10.1,0.0093,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,101,1766313801.5036235,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,102,1766313801.5248098,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,103,1766313801.5451746,192.168.10.2,192.168.10.1,0.0032,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,104,1766313801.5706458,192.168.10.2,192.168.10.1,0.0076,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,105,1766313801.5879319,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,106,1766313801.6091218,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,107,1766313801.6301877,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,108,1766313801.6570296,192.168.10.2,192.168.10.1,0.0098,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,109,1766313801.685934,192.168.10.2,192.168.10.1,0.0176,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,110,1766313801.6932867,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,111,1766313801.714415,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,112,1766313801.7353456,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,113,1766313801.7564409,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,114,1766313801.778076,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,115,1766313801.7991295,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,116,1766313801.8204308,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,117,1766313801.8420248,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,118,1766313801.8643234,192.168.10.2,192.168.10.1,0.0054,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,119,1766313801.8852606,192.168.10.2,192.168.10.1,0.0051,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,120,1766313801.9052918,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,121,1766313801.9261894,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,122,1766313801.9474697,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,123,1766313801.9685488,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,124,1766313801.9894805,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,125,1766313802.010605,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,126,1766313802.0320923,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,127,1766313802.0527341,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,128,1766313802.075316,192.168.10.2,192.168.10.1,0.0054,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,129,1766313802.0951884,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,130,1766313802.1158948,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,131,1766313802.1368706,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,132,1766313802.159343,192.168.10.2,192.168.10.1,0.0053,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,133,1766313802.1791112,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,134,1766313802.2020774,192.168.10.2,192.168.10.1,0.0057,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,135,1766313802.2218707,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,136,1766313802.2433147,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,137,1766313802.2647398,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,138,1766313802.2858927,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,139,1766313802.3070688,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,140,1766313802.3284624,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,141,1766313802.3495357,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,142,1766313802.3704004,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,143,1766313802.3917162,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,144,1766313802.4125547,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,145,1766313802.4337218,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,146,1766313802.4549153,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,147,1766313802.4758108,192.168.10.2,192.168.10.1,0.0039,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,148,1766313802.4969764,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,149,1766313802.5184796,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,150,1766313802.5394588,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,151,1766313802.561285,192.168.10.2,192.168.10.1,0.0047,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,152,1766313802.583643,192.168.10.2,192.168.10.1,0.0055,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,153,1766313802.6035306,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,154,1766313802.6249697,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,155,1766313802.6471841,192.168.10.2,192.168.10.1,0.0046,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,156,1766313802.669167,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,157,1766313802.6910203,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,158,1766313802.714432,192.168.10.2,192.168.10.1,0.0057,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,159,1766313802.7350433,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,160,1766313802.7568948,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,161,1766313802.793929,192.168.10.2,192.168.10.1,0.0195,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,162,1766313802.8032045,192.168.10.2,192.168.10.1,0.0071,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,163,1766313802.83745,192.168.10.2,192.168.10.1,0.0197,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,164,1766313802.843925,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,165,1766313802.8657646,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,166,1766313802.887367,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,167,1766313802.9095914,192.168.10.2,192.168.10.1,0.0047,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,168,1766313802.9309187,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,169,1766313802.9525692,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,170,1766313802.9744883,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,171,1766313802.9991474,192.168.10.2,192.168.10.1,0.0073,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,172,1766313803.0182106,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,173,1766313803.0401027,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,174,1766313803.0622315,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,175,1766313803.0844138,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,176,1766313803.1071982,192.168.10.2,192.168.10.1,0.0050,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,177,1766313803.128762,192.168.10.2,192.168.10.1,0.0046,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,178,1766313803.1506195,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,179,1766313803.1732883,192.168.10.2,192.168.10.1,0.0049,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,180,1766313803.1944447,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,181,1766313803.2160003,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,182,1766313803.23796,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,183,1766313803.2594733,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,184,1766313803.2813847,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,185,1766313803.3031132,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,186,1766313803.3250618,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,187,1766313803.346557,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,188,1766313803.368428,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,189,1766313803.390096,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,190,1766313803.411767,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,191,1766313803.4335053,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,192,1766313803.455351,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,193,1766313803.477128,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,194,1766313803.4989388,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,195,1766313803.5209577,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,196,1766313803.5431497,192.168.10.2,192.168.10.1,0.0047,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,197,1766313803.564937,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,198,1766313803.5863957,192.168.10.2,192.168.10.1,0.0040,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,199,1766313803.6084769,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,200,1766313803.6314104,192.168.10.2,192.168.10.1,0.0052,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,201,1766313803.652747,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,202,1766313803.6750262,192.168.10.2,192.168.10.1,0.0047,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,203,1766313803.6991694,192.168.10.2,192.168.10.1,0.0059,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,204,1766313803.7197301,192.168.10.2,192.168.10.1,0.0047,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,205,1766313803.740721,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,206,1766313803.7622044,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,207,1766313803.783877,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,208,1766313803.805588,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,209,1766313803.8275366,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,210,1766313803.8513844,192.168.10.2,192.168.10.1,0.0063,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,211,1766313803.870978,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,212,1766313803.8924482,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,213,1766313803.9137914,192.168.10.2,192.168.10.1,0.0041,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,214,1766313803.9352448,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,215,1766313803.9569454,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,216,1766313803.979076,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,217,1766313804.000989,192.168.10.2,192.168.10.1,0.0048,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,218,1766313804.0221105,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,219,1766313804.0454535,192.168.10.2,192.168.10.1,0.0058,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,220,1766313804.0660756,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,221,1766313804.0880218,192.168.10.2,192.168.10.1,0.0043,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,222,1766313804.1103778,192.168.10.2,192.168.10.1,0.0050,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,223,1766313804.1319048,192.168.10.2,192.168.10.1,0.0048,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,224,1766313804.1532235,192.168.10.2,192.168.10.1,0.0042,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,225,1766313804.1753502,192.168.10.2,192.168.10.1,0.0045,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,226,1766313804.1974745,192.168.10.2,192.168.10.1,0.0044,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,227,1766313804.2206535,192.168.10.2,192.168.10.1,0.0054,192.168.10.2->192.168.10.1,,
RECEIVED,PDR,228,1766313804.2658167,192.168.10.2,192.168.10.1,0.0285,192.168.10.2->192.168.10.1,,
