EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,15,1763798462,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,16,1763798462,192.168.10.1,192.168.10.5,0.0058,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,17,1763798463,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,18,1763798463,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,19,1763798464,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,20,1763798464,192.168.10.1,192.168.10.5,0.0061,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,21,1763798465,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,22,1763798465,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,23,1763798466,192.168.10.1,192.168.10.5,0.0058,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,24,1763798466,192.168.10.1,192.168.10.5,0.0067,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,25,1763798467,192.168.10.1,192.168.10.5,0.0068,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,26,1763798467,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,27,1763798468,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,28,1763798468,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,29,1763798469,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,30,1763798469,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,31,1763798470,192.168.10.1,192.168.10.5,0.0059,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,32,1763798470,192.168.10.1,192.168.10.5,0.0059,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,33,1763798471,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,34,1763798471,192.168.10.1,192.168.10.5,0.0064,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,35,1763798472,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,36,1763798472,192.168.10.1,192.168.10.5,0.0064,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,37,1763798473,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,38,1763798473,192.168.10.1,192.168.10.5,0.0061,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,39,1763798474,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,40,1763798474,192.168.10.1,192.168.10.5,0.0067,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,41,1763798475,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,42,1763798475,192.168.10.1,192.168.10.5,0.0061,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,43,1763798476,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,44,1763798476,192.168.10.1,192.168.10.5,0.0059,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,45,1763798477,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,46,1763798477,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,47,1763798478,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,48,1763798478,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,49,1763798479,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,50,1763798479,192.168.10.1,192.168.10.5,0.0067,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,51,1763798480,192.168.10.1,192.168.10.5,0.0059,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,52,1763798480,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,53,1763798481,192.168.10.1,192.168.10.5,0.0071,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,54,1763798481,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,55,1763798482,192.168.10.1,192.168.10.5,0.0088,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,56,1763798482,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,57,1763798483,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,58,1763798483,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,59,1763798484,192.168.10.1,192.168.10.5,0.0061,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,60,1763798484,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,61,1763798485,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,62,1763798485,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,63,1763798486,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,64,1763798486,192.168.10.1,192.168.10.5,0.0068,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,65,1763798487,192.168.10.1,192.168.10.5,0.0056,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,66,1763798487,192.168.10.1,192.168.10.5,0.0059,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,67,1763798488,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,68,1763798488,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,69,1763798489,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,70,1763798489,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,71,1763798490,192.168.10.1,192.168.10.5,0.006,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,72,1763798490,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,73,1763798491,192.168.10.1,192.168.10.5,0.0067,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,74,1763798491,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,75,1763798492,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,76,1763798492,192.168.10.1,192.168.10.5,0.008,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,77,1763798493,192.168.10.1,192.168.10.5,0.0064,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,78,1763798493,192.168.10.1,192.168.10.5,0.0063,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,79,1763798494,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,80,1763798494,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,81,1763798495,192.168.10.1,192.168.10.5,0.0061,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,82,1763798495,192.168.10.1,192.168.10.5,0.0064,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,83,1763798496,192.168.10.1,192.168.10.5,0.0062,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,84,1763798496,192.168.10.1,192.168.10.5,0.0064,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,85,1763798497,192.168.10.1,192.168.10.5,0.0074,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,86,1763798497,192.168.10.1,192.168.10.5,0.0072,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,87,1763798498,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,88,1763798498,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,89,1763798499,192.168.10.1,192.168.10.5,0.0074,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,90,1763798499,192.168.10.1,192.168.10.5,0.0068,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
