EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,26,1763797777,192.168.10.1,192.168.10.2,0.0092,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,27,1763797777,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,28,1763797778,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,29,1763797778,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,30,1763797779,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,31,1763797779,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,32,1763797780,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,33,1763797780,192.168.10.1,192.168.10.2,0.0097,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,34,1763797781,192.168.10.1,192.168.10.2,0.0099,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,35,1763797781,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,36,1763797782,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,37,1763797782,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,38,1763797783,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,39,1763797783,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,40,1763797784,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,41,1763797785,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,42,1763797785,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,43,1763797786,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,44,1763797786,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,45,1763797787,192.168.10.1,192.168.10.2,0.0101,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,46,1763797787,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,47,1763797788,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,48,1763797788,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,49,1763797789,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,50,1763797789,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,51,1763797790,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,52,1763797790,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,53,1763797791,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,54,1763797791,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,55,1763797792,192.168.10.1,192.168.10.2,0.0094,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,56,1763797792,192.168.10.1,192.168.10.2,0.0099,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,57,1763797793,192.168.10.1,192.168.10.2,0.0099,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,58,1763797793,192.168.10.1,192.168.10.2,0.0097,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,59,1763797794,192.168.10.1,192.168.10.2,0.0101,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,60,1763797794,192.168.10.1,192.168.10.2,0.0111,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,61,1763797795,192.168.10.1,192.168.10.2,0.01,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,62,1763797795,192.168.10.1,192.168.10.2,0.0099,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,63,1763797796,192.168.10.1,192.168.10.2,0.01,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,64,1763797796,192.168.10.1,192.168.10.2,0.01,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,65,1763797797,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,66,1763797797,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,67,1763797798,192.168.10.1,192.168.10.2,0.0096,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,68,1763797798,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,69,1763797799,192.168.10.1,192.168.10.2,0.0095,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,70,1763797799,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,71,1763797800,192.168.10.1,192.168.10.2,0.0091,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,72,1763797800,192.168.10.1,192.168.10.2,0.0093,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,73,1763797801,192.168.10.1,192.168.10.2,0.0092,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,74,1763797801,192.168.10.1,192.168.10.2,0.0091,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,75,1763797802,192.168.10.1,192.168.10.2,0.0092,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,76,1763797802,192.168.10.1,192.168.10.2,0.009,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,77,1763797803,192.168.10.1,192.168.10.2,0.0091,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,78,1763797803,192.168.10.1,192.168.10.2,0.0088,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,79,1763797804,192.168.10.1,192.168.10.2,0.009,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,80,1763797804,192.168.10.1,192.168.10.2,0.009,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,81,1763797805,192.168.10.1,192.168.10.2,0.0089,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,82,1763797805,192.168.10.1,192.168.10.2,0.0088,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,83,1763797806,192.168.10.1,192.168.10.2,0.0113,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,84,1763797806,192.168.10.1,192.168.10.2,0.0088,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,85,1763797807,192.168.10.1,192.168.10.2,0.0087,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,86,1763797807,192.168.10.1,192.168.10.2,0.009,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,87,1763797808,192.168.10.1,192.168.10.2,0.0088,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,88,1763797808,192.168.10.1,192.168.10.2,0.0086,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,89,1763797809,192.168.10.1,192.168.10.2,0.0086,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,90,1763797809,192.168.10.1,192.168.10.2,0.0086,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,91,1763797810,192.168.10.1,192.168.10.2,0.0083,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,92,1763797810,192.168.10.1,192.168.10.2,0.0085,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,93,1763797811,192.168.10.1,192.168.10.2,0.0084,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,94,1763797811,192.168.10.1,192.168.10.2,0.0107,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,95,1763797812,192.168.10.1,192.168.10.2,0.0083,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,96,1763797812,192.168.10.1,192.168.10.2,0.0083,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,97,1763797813,192.168.10.1,192.168.10.2,0.0081,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,98,1763797813,192.168.10.1,192.168.10.2,0.0084,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,99,1763797814,192.168.10.1,192.168.10.2,0.0081,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,100,1763797814,192.168.10.1,192.168.10.2,0.008,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,1,1763797904,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,2,1763797905,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,3,1763797905,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,4,1763797906,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,5,1763797906,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,6,1763797907,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,7,1763797907,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,8,1763797908,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,9,1763797908,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,10,1763797909,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,11,1763797909,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,12,1763797910,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,13,1763797910,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,14,1763797911,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,15,1763797911,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,16,1763797912,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,17,1763797912,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,18,1763797913,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,19,1763797913,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,20,1763797914,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,21,1763797914,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,22,1763797915,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,23,1763797915,192.168.10.1,192.168.10.2,0.0044,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,24,1763797916,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,25,1763797916,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,26,1763797917,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,27,1763797917,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,28,1763797918,192.168.10.1,192.168.10.2,0.0037,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,29,1763797918,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,30,1763797919,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,31,1763797919,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,32,1763797920,192.168.10.1,192.168.10.2,0.005,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,33,1763797920,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,34,1763797921,192.168.10.1,192.168.10.2,0.0051,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,35,1763797921,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,36,1763797922,192.168.10.1,192.168.10.2,0.0043,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,37,1763797922,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,38,1763797923,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,39,1763797923,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,40,1763797924,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,41,1763797924,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,42,1763797925,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,43,1763797925,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,44,1763797926,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,45,1763797926,192.168.10.1,192.168.10.2,0.0055,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,46,1763797927,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,47,1763797927,192.168.10.1,192.168.10.2,0.0038,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,48,1763797928,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,49,1763797928,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,50,1763797929,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,51,1763797929,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,52,1763797930,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,53,1763797930,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,54,1763797931,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,55,1763797931,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,56,1763797932,192.168.10.1,192.168.10.2,0.0055,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,57,1763797932,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,58,1763797933,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,59,1763797933,192.168.10.1,192.168.10.2,0.0039,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,60,1763797934,192.168.10.1,192.168.10.2,0.0037,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,61,1763797934,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,62,1763797935,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,63,1763797935,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,64,1763797936,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,65,1763797936,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,66,1763797937,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,67,1763797937,192.168.10.1,192.168.10.2,0.005,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,68,1763797938,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,69,1763797938,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,70,1763797939,192.168.10.1,192.168.10.2,0.0045,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,71,1763797939,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,72,1763797940,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,73,1763797940,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,74,1763797941,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,75,1763797941,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,76,1763797942,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,77,1763797942,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,78,1763797943,192.168.10.1,192.168.10.2,0.0035,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,79,1763797943,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,80,1763797944,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,81,1763797944,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,82,1763797945,192.168.10.1,192.168.10.2,0.0037,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,83,1763797945,192.168.10.1,192.168.10.2,0.0038,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,84,1763797946,192.168.10.1,192.168.10.2,0.004,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,85,1763797946,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,86,1763797947,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,87,1763797947,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,88,1763797948,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,89,1763797948,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,90,1763797949,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,91,1763797949,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,92,1763797950,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,93,1763797950,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,94,1763797951,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,95,1763797951,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,96,1763797952,192.168.10.1,192.168.10.2,0.0036,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,97,1763797952,192.168.10.1,192.168.10.2,0.0038,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,98,1763797953,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,99,1763797953,192.168.10.1,192.168.10.2,0.0034,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,100,1763797954,192.168.10.1,192.168.10.2,0.0052,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,1,1763798032,192.168.10.1,192.168.10.2,0.0027,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,2,1763798033,192.168.10.1,192.168.10.2,0.0025,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,3,1763798033,192.168.10.1,192.168.10.2,0.0041,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,4,1763798034,192.168.10.1,192.168.10.2,0.0026,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,5,1763798034,192.168.10.1,192.168.10.2,0.0025,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,6,1763798035,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,7,1763798035,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,8,1763798036,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,9,1763798036,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,10,1763798037,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,11,1763798037,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,12,1763798038,192.168.10.1,192.168.10.2,0.0032,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,13,1763798038,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,14,1763798039,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,15,1763798039,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,16,1763798040,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,17,1763798040,192.168.10.1,192.168.10.2,0.0026,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,18,1763798041,192.168.10.1,192.168.10.2,0.0027,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,19,1763798042,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,20,1763798042,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,21,1763798043,192.168.10.1,192.168.10.2,0.0028,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,22,1763798043,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,23,1763798044,192.168.10.1,192.168.10.2,0.0027,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,24,1763798044,192.168.10.1,192.168.10.2,0.0027,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,25,1763798045,192.168.10.1,192.168.10.2,0.0027,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,26,1763798045,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,27,1763798046,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,28,1763798046,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,29,1763798047,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,30,1763798047,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,31,1763798048,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,32,1763798048,192.168.10.1,192.168.10.2,0.0033,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,33,1763798049,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,34,1763798049,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,35,1763798050,192.168.10.1,192.168.10.2,0.0029,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,36,1763798050,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,37,1763798051,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,38,1763798051,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,39,1763798052,192.168.10.1,192.168.10.2,0.003,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,40,1763798052,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,41,1763798053,192.168.10.1,192.168.10.2,0.0031,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,42,1763798053,192.168.10.1,192.168.10.2,0.0026,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,43,1763798054,192.168.10.1,192.168.10.2,0.0025,192.168.10.1->192.168.10.2,,
RECEIVED,PDR,44,1763798054,192.168.10.1,192.168.10.2,0.0026,192.168.10.1->192.168.10.2,,
