EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,49,1763798181,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,50,1763798181,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,51,1763798182,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,52,1763798182,192.168.10.1,192.168.10.3,0.006,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,53,1763798183,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,54,1763798183,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,55,1763798184,192.168.10.1,192.168.10.3,0.0074,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,56,1763798184,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,57,1763798185,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,58,1763798185,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,59,1763798186,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,60,1763798186,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,61,1763798187,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,62,1763798187,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
