EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
SENT,PDR,1,1766329723.3833547,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329729.2558997,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329733.7580898,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329739.0842712,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329745.3429568,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329749.2370448,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329759.8182366,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329764.0188413,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329769.2989285,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329773.539091,192.168.10.5,192.168.10.4,,,
SENT,PDR,1,1766329799.052125,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329807.568267,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329813.8658164,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329818.5427613,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329824.4610717,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329829.62143,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329835.9932706,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329840.635819,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329846.9117453,192.168.10.5,192.168.10.1,,,
SENT,PDR,1,1766329851.950763,192.168.10.5,192.168.10.1,,,
